"","date","time","U","W_tilt","W_stow","B","E_stow","E_tilt"
"28014","02/06/2024"," 10:30:00 AM",0,0,0,0,0,0
"28015","02/06/2024"," 10:45:00 AM",0,0,0,0,0,0
"28016","02/06/2024"," 11:00:00 AM",0,0,0,0,0,0
"28017","02/06/2024"," 11:15:00 AM",0,0,0,0,0,0
"28018","02/06/2024"," 11:30:00 AM",0,0,0,0,0,0
"28019","02/06/2024"," 11:45:00 AM",0,0,0,0,0,0
"28020","02/06/2024"," 12:00:00 PM",0,0,0,0,0,0
"28021","02/06/2024"," 12:15:00 PM",0,0,0,0,0,0
"28022","02/06/2024"," 12:30:00 PM",0,0,0,0,0,0
"28023","02/06/2024"," 12:45:00 PM",0,0,0,0,0,0
"28024","02/06/2024"," 01:00:00 PM",0,0,0,0,0,0
"28025","02/06/2024"," 01:15:00 PM",0,0,0,0,0,0
"28026","02/06/2024"," 01:30:00 PM",0,0,0,0,0,0
"28027","02/06/2024"," 01:45:00 PM",0,0,0,0,0,0
"28028","02/06/2024"," 02:00:00 PM",0,0,0,0,0,0
"28029","02/06/2024"," 02:15:00 PM",0,0,0,0,0,0
"28030","02/06/2024"," 02:30:00 PM",0,0,0,0,0,0
"28031","02/06/2024"," 02:45:00 PM",0,0,0,0,0,0
"28032","02/06/2024"," 03:00:00 PM",0,0,0,0,0,0
"28033","02/06/2024"," 03:15:00 PM",0,0,0,0,0,0
"28034","02/06/2024"," 03:30:00 PM",0,0,0,0,0,0
"28035","02/06/2024"," 03:45:00 PM",0,0,0,0,0,0
"28036","02/06/2024"," 04:00:00 PM",0,0,0,0,0,0
"28037","02/06/2024"," 04:15:00 PM",0,0,0,0,0,0
"28038","02/06/2024"," 04:30:00 PM",0,0,0,0,0,0
"28039","02/06/2024"," 04:45:00 PM",0,0,0,0,0,0
"28040","02/06/2024"," 05:00:00 PM",0,0,0,0,0,0
"28041","02/06/2024"," 05:15:00 PM",0,0,0,0,0,0
"28042","02/06/2024"," 05:30:00 PM",0,0,0,0,0,0
"28043","02/06/2024"," 05:45:00 PM",0,0,0,0,0,0
"28044","02/06/2024"," 06:00:00 PM",0,0,0,0,0,0
"28045","02/06/2024"," 06:15:00 PM",0,0,0,0,0,0
"28046","02/06/2024"," 06:30:00 PM",0,0,0,0,0,0
"28047","02/06/2024"," 06:45:00 PM",0,0,0,0,0,0
"28048","02/06/2024"," 07:00:00 PM",0,0,0,0,0,0
"28049","02/06/2024"," 07:15:00 PM",0,0,0,0,0,0
"28050","02/06/2024"," 07:30:00 PM",0,0,0,0,0,0
"28051","02/06/2024"," 07:45:00 PM",0,0,0,0,0,0
"28052","02/06/2024"," 08:00:00 PM",0,0,0,0,0,0
"28053","02/06/2024"," 08:15:00 PM",0,0,0,0,0,0
"28054","02/06/2024"," 08:30:00 PM",0,0,0,0,0,0
"28055","02/06/2024"," 08:45:00 PM",0,0,0,0,0,0
"28056","02/06/2024"," 09:00:00 PM",0,0,0,0,0,0
"28057","02/06/2024"," 09:15:00 PM",0,0,0,0,0,0
"28058","02/06/2024"," 09:30:00 PM",0,0,0,0,0,0
"28059","02/06/2024"," 09:45:00 PM",0,0,0,0,0,0
"28060","02/06/2024"," 10:00:00 PM",0,0,0,0,0,0
"28061","02/06/2024"," 10:15:00 PM",0,0,0,0,0,0
"28062","02/06/2024"," 10:30:00 PM",0,0,0,0,0,0
"28063","02/06/2024"," 10:45:00 PM",0,0,0,0,0,0
"28064","02/06/2024"," 11:00:00 PM",0,0,0,0,0,0
"28065","02/06/2024"," 11:15:00 PM",0,0,0,0,0,0
"28066","02/06/2024"," 11:30:00 PM",0,0,0,0,0,0
"28067","02/06/2024"," 11:45:00 PM",0,0,0,0,0,0
"28068","02/07/2024"," 12:00:00 AM",0,0,0,0,0,0
"28069","02/07/2024"," 12:15:00 AM",0,0,0,0,0,0
"28070","02/07/2024"," 12:30:00 AM",0,0,0,0,0,0
"28071","02/07/2024"," 12:45:00 AM",0,0,0,0,0,0
"28072","02/07/2024"," 01:00:00 AM",0,0,0,0,0,0
"28073","02/07/2024"," 01:15:00 AM",0,0,0,0,0,0
"28074","02/07/2024"," 01:30:00 AM",0,0,0,0,0,0
"28075","02/07/2024"," 01:45:00 AM",0,0,0,0,0,0
"28076","02/07/2024"," 02:00:00 AM",0,0,0,0,0,0
"28077","02/07/2024"," 02:15:00 AM",0,0,0,0,0,0
"28078","02/07/2024"," 02:30:00 AM",0,0,0,0,0,0
"28079","02/07/2024"," 02:45:00 AM",0,0,0,0,0,0
"28080","02/07/2024"," 03:00:00 AM",0,0,0,0,0,0
"28081","02/07/2024"," 03:15:00 AM",0,0,0,0,0,0
"28082","02/07/2024"," 03:30:00 AM",0,0,0,0,0,0
"28083","02/07/2024"," 03:45:00 AM",0,0,0,0,0,0
"28084","02/07/2024"," 04:00:00 AM",0,0,0,0,0,0
"28085","02/07/2024"," 04:15:00 AM",0,0,0,0,0,0
"28086","02/07/2024"," 04:30:00 AM",0,0,0,0,0,0
"28087","02/07/2024"," 04:45:00 AM",0,0,0,0,0,0
"28088","02/07/2024"," 05:00:00 AM",0,0,0,0,0,0
"28089","02/07/2024"," 05:15:00 AM",0,0,0,0,0,0
"28090","02/07/2024"," 05:30:00 AM",0,0,0,0,0,0
"28091","02/07/2024"," 05:45:00 AM",0,0,0,0,0,0
"28092","02/07/2024"," 06:00:00 AM",0,0,0,0,0,0
"28093","02/07/2024"," 06:15:00 AM",0,0,0,0,0,0
"28094","02/07/2024"," 06:30:00 AM",0,0,0,0,0,0
"28095","02/07/2024"," 06:45:00 AM",0,0,0,0,0,0
"28096","02/07/2024"," 07:00:00 AM",0,0,0,0,0,0
"28097","02/07/2024"," 07:15:00 AM",0,0,0,0,0,0
"28098","02/07/2024"," 07:30:00 AM",0,0,0,0,0,0
"28099","02/07/2024"," 07:45:00 AM",0,0,0,0,0,0
"28100","02/07/2024"," 08:00:00 AM",0,0,0,0,0,0
"28101","02/07/2024"," 08:15:00 AM",0,0,0,0,0,0
"28102","02/07/2024"," 08:30:00 AM",0,0,0,0,0.085,0
"28103","02/07/2024"," 08:45:00 AM",0,0,0,0,0.051,0
"28104","02/07/2024"," 09:00:00 AM",0,0,0,0,0,0
"28105","02/07/2024"," 09:15:00 AM",0,0,0,0,0,0
"28106","02/07/2024"," 09:30:00 AM",0,0,0,0,0,0
"28107","02/07/2024"," 09:45:00 AM",0,0,0,0,0,0
"28108","02/07/2024"," 10:00:00 AM",0,0,0,0,0,0
"28109","02/07/2024"," 10:15:00 AM",0,0,0,0,0,0
"28110","02/07/2024"," 10:30:00 AM",0,0,0,0,0,0
"28111","02/07/2024"," 10:45:00 AM",0,0,0,0,0,0
"28112","02/07/2024"," 11:00:00 AM",0,0,0,0,0,0
"28113","02/07/2024"," 11:15:00 AM",0,0,0,0,0,0
"28114","02/07/2024"," 11:30:00 AM",0,0,0,0,0,0
"28115","02/07/2024"," 11:45:00 AM",0,0,0,0,0,0
"28116","02/07/2024"," 12:00:00 PM",0,0,0,0,0,0
"28117","02/07/2024"," 12:15:00 PM",0,0,0,0,0,0
"28118","02/07/2024"," 12:30:00 PM",0,0,0,0,0,0
"28119","02/07/2024"," 12:45:00 PM",0,0,0,0,0,0
"28120","02/07/2024"," 01:00:00 PM",0,0,0,0,0,0
"28121","02/07/2024"," 01:15:00 PM",0,0,0,0,0,0
"28122","02/07/2024"," 01:30:00 PM",0,0,0,0,0,0
"28123","02/07/2024"," 01:45:00 PM",0,0,0,0,0,0
"28124","02/07/2024"," 02:00:00 PM",0,0,0,0,0,0
"28125","02/07/2024"," 02:15:00 PM",0,0,0,0,0,0
"28126","02/07/2024"," 02:30:00 PM",0,0,0,0,0,0
"28127","02/07/2024"," 02:45:00 PM",0,0,0,0,0,0
"28128","02/07/2024"," 03:00:00 PM",0,0,0,0,0,0
"28129","02/07/2024"," 03:15:00 PM",0,0,0,0,0,0
"28130","02/07/2024"," 03:30:00 PM",0,0,0,0,0,0
"28131","02/07/2024"," 03:45:00 PM",0,0,0,0,0,0
"28132","02/07/2024"," 04:00:00 PM",0,0,0,0,0,0
"28133","02/07/2024"," 04:15:00 PM",0,0,0,0,0,0
"28134","02/07/2024"," 04:30:00 PM",0,0,0,0,0,0
"28135","02/07/2024"," 04:45:00 PM",0,0,0,0,0,0
"28136","02/07/2024"," 05:00:00 PM",0,0,0,0,0,0
"28137","02/07/2024"," 05:15:00 PM",0,0,0,0,0,0
"28138","02/07/2024"," 05:30:00 PM",0,0,0,0,0,0
"28139","02/07/2024"," 05:45:00 PM",0,0,0,0,0,0
"28140","02/07/2024"," 06:00:00 PM",0,0,0,0,0,0
"28141","02/07/2024"," 06:15:00 PM",0,0,0,0,0,0
"28142","02/07/2024"," 06:30:00 PM",0,0,0,0,0,0
"28143","02/07/2024"," 06:45:00 PM",0,0,0,0,0,0
"28144","02/07/2024"," 07:00:00 PM",0,0,0,0,0,0
"28145","02/07/2024"," 07:15:00 PM",0,0,0,0,0,0
"28146","02/07/2024"," 07:30:00 PM",0,0,0,0,0,0
"28147","02/07/2024"," 07:45:00 PM",0,0,0,0,0,0
"28148","02/07/2024"," 08:00:00 PM",0,0,0,0,0,0
"28149","02/07/2024"," 08:15:00 PM",0,0,0,0,0,0
"28150","02/07/2024"," 08:30:00 PM",0,0,0,0,0,0
"28151","02/07/2024"," 08:45:00 PM",0,0,0,0,0,0
"28152","02/07/2024"," 09:00:00 PM",0,0,0,0,0,0
"28153","02/07/2024"," 09:15:00 PM",0,0,0,0,0,0
"28154","02/07/2024"," 09:30:00 PM",0,0,0,0,0,0
"28155","02/07/2024"," 09:45:00 PM",0,0,0,0,0,0
"28156","02/07/2024"," 10:00:00 PM",0,0,0,0,0,0
"28157","02/07/2024"," 10:15:00 PM",0,0,0,0,0,0
"28158","02/07/2024"," 10:30:00 PM",0,0,0,0,0,0
"28159","02/07/2024"," 10:45:00 PM",0,0,0,0,0,0
"28160","02/07/2024"," 11:00:00 PM",0,0,0,0,0,0
"28161","02/07/2024"," 11:15:00 PM",0,0,0,0,0,0
"28162","02/07/2024"," 11:30:00 PM",0,0,0,0,0,0
"28163","02/07/2024"," 11:45:00 PM",0,0,0,0,0,0
"28164","02/08/2024"," 12:00:00 AM",0,0,0,0,0,0
"28165","02/08/2024"," 12:15:00 AM",0,0,0,0,0,0
"28166","02/08/2024"," 12:30:00 AM",0,0,0,0,0,0
"28167","02/08/2024"," 12:45:00 AM",0,0,0,0,0,0
"28168","02/08/2024"," 01:00:00 AM",0,0,0,0,0,0
"28169","02/08/2024"," 01:15:00 AM",0,0,0,0,0,0
"28170","02/08/2024"," 01:30:00 AM",0,0,0,0,0,0
"28171","02/08/2024"," 01:45:00 AM",0,0,0,0,0,0
"28172","02/08/2024"," 02:00:00 AM",0,0,0,0,0,0
"28173","02/08/2024"," 02:15:00 AM",0,0,0,0,0,0
"28174","02/08/2024"," 02:30:00 AM",0,0,0,0,0,0
"28175","02/08/2024"," 02:45:00 AM",0,0,0,0,0,0
"28176","02/08/2024"," 03:00:00 AM",0,0,0,0,0,0
"28177","02/08/2024"," 03:15:00 AM",0,0,0,0,0,0
"28178","02/08/2024"," 03:30:00 AM",0,0,0,0,0,0
"28179","02/08/2024"," 03:45:00 AM",0,0,0,0,0,0
"28180","02/08/2024"," 04:00:00 AM",0,0,0,0,0,0
"28181","02/08/2024"," 04:15:00 AM",0,0,0,0,0,0
"28182","02/08/2024"," 04:30:00 AM",0,0,0,0,0,0
"28183","02/08/2024"," 04:45:00 AM",0,0,0,0,0,0
"28184","02/08/2024"," 05:00:00 AM",0,0,0,0,0,0
"28185","02/08/2024"," 05:15:00 AM",0,0,0,0,0,0
"28186","02/08/2024"," 05:30:00 AM",0,0,0,0,0,0
"28187","02/08/2024"," 05:45:00 AM",0,0,0,0,0,0
"28188","02/08/2024"," 06:00:00 AM",0,0,0,0,0,0
"28189","02/08/2024"," 06:15:00 AM",0,0,0,0,0,0
"28190","02/08/2024"," 06:30:00 AM",0,0,0,0,0,0
"28191","02/08/2024"," 06:45:00 AM",0,0,0,0,0,0
"28192","02/08/2024"," 07:00:00 AM",0,0,0,0,0,0
"28193","02/08/2024"," 07:15:00 AM",0,0,0,0,0,0
"28194","02/08/2024"," 07:30:00 AM",0,0,0,0,0,0
"28195","02/08/2024"," 07:45:00 AM",0,0,0,0,0,0
"28196","02/08/2024"," 08:00:00 AM",0,0,0,0,0,0
"28197","02/08/2024"," 08:15:00 AM",0,0,0,0,0,0
"28198","02/08/2024"," 08:30:00 AM",0,0,0,0,0,0
"28199","02/08/2024"," 08:45:00 AM",0,0,0,0,0,0
"28200","02/08/2024"," 09:00:00 AM",0,0,0,0,0,0
"28201","02/08/2024"," 09:15:00 AM",0,0,0,0,0,0
"28202","02/08/2024"," 09:30:00 AM",0,0,0,0,0,0
"28203","02/08/2024"," 09:45:00 AM",0,0,0,0,0,0
"28204","02/08/2024"," 10:00:00 AM",0,0,0,0,0,0
"28205","02/08/2024"," 10:15:00 AM",0,0,0,0,0,0
"28206","02/08/2024"," 10:30:00 AM",0,0,0,0,0,0
"28207","02/08/2024"," 10:45:00 AM",0,0,0,0,0,0
"28208","02/08/2024"," 11:00:00 AM",0,0,0,0,0,0
"28209","02/08/2024"," 11:15:00 AM",0,0,0,0,0,0
"28210","02/08/2024"," 11:30:00 AM",0,0,0,0,0,0
"28211","02/08/2024"," 11:45:00 AM",0,0,0,0,0,0
"28212","02/08/2024"," 12:00:00 PM",0,0,0,0,0,0
"28213","02/08/2024"," 12:15:00 PM",0,0,0,0,0,0
"28214","02/08/2024"," 12:30:00 PM",0,0,0,0,0,0
"28215","02/08/2024"," 12:45:00 PM",0,0,0,0,0,0
"28216","02/08/2024"," 01:00:00 PM",0,0,0,0,0,0
"28217","02/08/2024"," 01:15:00 PM",0,0,0,0,0,0
"28218","02/08/2024"," 01:30:00 PM",0,0,0,0,0,0
"28219","02/08/2024"," 01:45:00 PM",0,0,0,0,0,0
"28220","02/08/2024"," 02:00:00 PM",0,0,0,0,0,0
"28221","02/08/2024"," 02:15:00 PM",0,0,0,0,0,0
"28222","02/08/2024"," 02:30:00 PM",0,0,0,0,0,0
"28223","02/08/2024"," 02:45:00 PM",0,0,0,0,0,0
"28224","02/08/2024"," 03:00:00 PM",0,0,0,0,0,0
"28225","02/08/2024"," 03:15:00 PM",0,0,0,0,0,0
"28226","02/08/2024"," 03:30:00 PM",0,0,0,0,0,0
"28227","02/08/2024"," 03:45:00 PM",0,0,0,0,0,0
"28228","02/08/2024"," 04:00:00 PM",0,0,0,0,0,0
"28229","02/08/2024"," 04:15:00 PM",0,0,0,0,0,0
"28230","02/08/2024"," 04:30:00 PM",0,0,0,0,0,0
"28231","02/08/2024"," 04:45:00 PM",0,0,0,0,0,0
"28232","02/08/2024"," 05:00:00 PM",0,0,0,0,0,0
"28233","02/08/2024"," 05:15:00 PM",0,0,0,0,0,0
"28234","02/08/2024"," 05:30:00 PM",0,0,0,0,0,0
"28235","02/08/2024"," 05:45:00 PM",0,0,0,0,0,0
"28236","02/08/2024"," 06:00:00 PM",0,0,0,0,0,0
"28237","02/08/2024"," 06:15:00 PM",0,0,0,0,0,0
"28238","02/08/2024"," 06:30:00 PM",0,0,0,0,0,0
"28239","02/08/2024"," 06:45:00 PM",0,0,0,0,0,0
"28240","02/08/2024"," 07:00:00 PM",0,0,0,0,0,0
"28241","02/08/2024"," 07:15:00 PM",0,0,0,0,0,0
"28242","02/08/2024"," 07:30:00 PM",0,0,0,0,0,0
"28243","02/08/2024"," 07:45:00 PM",0,0,0,0,0,0
"28244","02/08/2024"," 08:00:00 PM",0,0,0,0,0,0
"28245","02/08/2024"," 08:15:00 PM",0,0,0,0,0,0
"28246","02/08/2024"," 08:30:00 PM",0,0,0,0,0,0
"28247","02/08/2024"," 08:45:00 PM",0,0,0,0,0,0
"28248","02/08/2024"," 09:00:00 PM",0,0,0,0,0,0
"28249","02/08/2024"," 09:15:00 PM",0,0,0,0,0,0
"28250","02/08/2024"," 09:30:00 PM",0,0,0,0,0,0
"28251","02/08/2024"," 09:45:00 PM",0,0,0,0,0,0
"28252","02/08/2024"," 10:00:00 PM",0,0,0,0,0,0
"28253","02/08/2024"," 10:15:00 PM",0,0,0,0,0,0
"28254","02/08/2024"," 10:30:00 PM",0,0,0,0,0,0
"28255","02/08/2024"," 10:45:00 PM",0,0,0,0,0,0
"28256","02/08/2024"," 11:00:00 PM",0,0,0,0,0,0
"28257","02/08/2024"," 11:15:00 PM",0,0,0,0,0,0
"28258","02/08/2024"," 11:30:00 PM",0,0,0,0,0,0
"28259","02/08/2024"," 11:45:00 PM",0,0,0,0,0,0
"28260","02/09/2024"," 12:00:00 AM",0,0,0,0,0,0
"28261","02/09/2024"," 12:15:00 AM",0,0,0,0,0,0
"28262","02/09/2024"," 12:30:00 AM",0,0,0,0,0,0
"28263","02/09/2024"," 12:45:00 AM",0,0,0,0,0,0
"28264","02/09/2024"," 01:00:00 AM",0,0,0,0,0,0
"28265","02/09/2024"," 01:15:00 AM",0,0,0,0,0,0
"28266","02/09/2024"," 01:30:00 AM",0,0,0,0,0,0
"28267","02/09/2024"," 01:45:00 AM",0,0,0,0,0,0
"28268","02/09/2024"," 02:00:00 AM",0,0,0,0,0,0
"28269","02/09/2024"," 02:15:00 AM",0,0,0,0,0,0
"28270","02/09/2024"," 02:30:00 AM",0,0,0,0,0,0
"28271","02/09/2024"," 02:45:00 AM",0,0,0,0,0,0
"28272","02/09/2024"," 03:00:00 AM",0,0,0,0,0,0
"28273","02/09/2024"," 03:15:00 AM",0,0,0,0,0,0
"28274","02/09/2024"," 03:30:00 AM",0,0,0,0,0,0
"28275","02/09/2024"," 03:45:00 AM",0,0,0,0,0,0
"28276","02/09/2024"," 04:00:00 AM",0,0,0,0,0,0
"28277","02/09/2024"," 04:15:00 AM",0,0,0,0,0,0
"28278","02/09/2024"," 04:30:00 AM",0,0,0,0,0,0
"28279","02/09/2024"," 04:45:00 AM",0,0,0,0,0,0
"28280","02/09/2024"," 05:00:00 AM",0,0,0,0,0,0
"28281","02/09/2024"," 05:15:00 AM",0,0,0,0,0,0
"28282","02/09/2024"," 05:30:00 AM",0,0,0,0,0,0
"28283","02/09/2024"," 05:45:00 AM",0,0,0,0,0,0
"28284","02/09/2024"," 06:00:00 AM",0,0,0,0,0,0
"28285","02/09/2024"," 06:15:00 AM",0,0,0,0,0,0
"28286","02/09/2024"," 06:30:00 AM",0,0,0,0,0,0
"28287","02/09/2024"," 06:45:00 AM",0,0,0,0,0,0
"28288","02/09/2024"," 07:00:00 AM",0,0,0,0,0,0
"28289","02/09/2024"," 07:15:00 AM",0,0,0,0,0,0
"28290","02/09/2024"," 07:30:00 AM",0,0,0,0,0,0
"28291","02/09/2024"," 07:45:00 AM",0,0,0,0,0,0
"28292","02/09/2024"," 08:00:00 AM",0,0,0,0,0,0
"28293","02/09/2024"," 08:15:00 AM",0,0,0,0,0,0
"28294","02/09/2024"," 08:30:00 AM",0,0,0,0,0,0
"28295","02/09/2024"," 08:45:00 AM",0,0,0,0,0,0
"28296","02/09/2024"," 09:00:00 AM",0,0,0,0,0,0
"28297","02/09/2024"," 09:15:00 AM",0,0,0,0,0,0
"28298","02/09/2024"," 09:30:00 AM",0,0,0,0,0,0
"28299","02/09/2024"," 09:45:00 AM",0,0,0,0,0,0
"28300","02/09/2024"," 10:00:00 AM",0,0,0,0,0,0
"28301","02/09/2024"," 10:15:00 AM",0,0,0,0,0,0
"28302","02/09/2024"," 10:30:00 AM",0,0,0,0,0,0
"28303","02/09/2024"," 10:45:00 AM",0,0,0,0,0,0
"28304","02/09/2024"," 11:00:00 AM",0,0,0,0,0,0
"28305","02/09/2024"," 11:15:00 AM",0,0,0,0,0,0
"28306","02/09/2024"," 11:30:00 AM",0,0,0,0,0,0
"28307","02/09/2024"," 11:45:00 AM",0,0,0,0,0,0
"28308","02/09/2024"," 12:00:00 PM",0,0,0,0,0,0
"28309","02/09/2024"," 12:15:00 PM",0,0,0,0,0,0
"28310","02/09/2024"," 12:30:00 PM",0,0,0,0,0,0
"28311","02/09/2024"," 12:45:00 PM",0,0,0,0,0,0
"28312","02/09/2024"," 01:00:00 PM",0,0,0,0,0,0
"28313","02/09/2024"," 01:15:00 PM",0,0,0,0,0,0
"28314","02/09/2024"," 01:30:00 PM",0,0,0,0,0,0
"28315","02/09/2024"," 01:45:00 PM",0,0,0,0,0,0
"28316","02/09/2024"," 02:00:00 PM",0,0,0,0,0,0
"28317","02/09/2024"," 02:15:00 PM",0,0,0,0,0,0
"28318","02/09/2024"," 02:30:00 PM",0,0,0,0,0,0
"28319","02/09/2024"," 02:45:00 PM",0,0,0,0,0,0
"28320","02/09/2024"," 03:00:00 PM",0,0,0,0,0,0
"28321","02/09/2024"," 03:15:00 PM",0,0,0,0,0,0
"28322","02/09/2024"," 03:30:00 PM",0,0,0,0,0,0
"28323","02/09/2024"," 03:45:00 PM",0,0,0,0,0,0
"28324","02/09/2024"," 04:00:00 PM",0,0,0,0,0,0
"28325","02/09/2024"," 04:15:00 PM",0,0,0,0,0,0
"28326","02/09/2024"," 04:30:00 PM",0,0,0,0,0,0
"28327","02/09/2024"," 04:45:00 PM",0,0,0,0,0,0
"28328","02/09/2024"," 05:00:00 PM",0,0,0,0,0,0
"28329","02/09/2024"," 05:15:00 PM",0,0,0,0,0,0
"28330","02/09/2024"," 05:30:00 PM",0,0,0,0,0,0
"28331","02/09/2024"," 05:45:00 PM",0,0,0,0,0,0
"28332","02/09/2024"," 06:00:00 PM",0,0,0,0,0,0
"28333","02/09/2024"," 06:15:00 PM",0,0,0,0,0,0
"28334","02/09/2024"," 06:30:00 PM",0,0,0,0,0,0
"28335","02/09/2024"," 06:45:00 PM",0,0,0,0,0,0
"28336","02/09/2024"," 07:00:00 PM",0,0,0,0,0,0
"28337","02/09/2024"," 07:15:00 PM",0,0,0,0,0,0
"28338","02/09/2024"," 07:30:00 PM",0,0,0,0,0,0
"28339","02/09/2024"," 07:45:00 PM",0,0,0,0,0,0
"28340","02/09/2024"," 08:00:00 PM",0,0,0,0,0,0
"28341","02/09/2024"," 08:15:00 PM",0,0,0,0,0,0
"28342","02/09/2024"," 08:30:00 PM",0,0,0,0,0,0
"28343","02/09/2024"," 08:45:00 PM",0,0,0,0,0,0
"28344","02/09/2024"," 09:00:00 PM",0,0,0,0,0,0
"28345","02/09/2024"," 09:15:00 PM",0,0,0,0,0,0
"28346","02/09/2024"," 09:30:00 PM",0,0,0,0,0,0
"28347","02/09/2024"," 09:45:00 PM",0,0,0,0,0,0
"28348","02/09/2024"," 10:00:00 PM",0,0,0,0,0,0
"28349","02/09/2024"," 10:15:00 PM",0,0,0,0,0,0
"28350","02/09/2024"," 10:30:00 PM",0,0,0,0,0,0
"28351","02/09/2024"," 10:45:00 PM",0,0,0,0,0,0
"28352","02/09/2024"," 11:00:00 PM",0,0,0,0,0,0
"28353","02/09/2024"," 11:15:00 PM",0,0,0,0,0,0
"28354","02/09/2024"," 11:30:00 PM",0,0,0,0,0,0
"28355","02/09/2024"," 11:45:00 PM",0,0,0,0,0,0
"28356","02/10/2024"," 12:00:00 AM",0,0,0,0,0,0
"28357","02/10/2024"," 12:15:00 AM",0,0,0,0,0,0
"28358","02/10/2024"," 12:30:00 AM",0,0,0,0,0,0
"28359","02/10/2024"," 12:45:00 AM",0,0,0,0,0,0
"28360","02/10/2024"," 01:00:00 AM",0,0,0,0,0,0
"28361","02/10/2024"," 01:15:00 AM",0,0,0,0,0,0
"28362","02/10/2024"," 01:30:00 AM",0,0,0,0,0,0
"28363","02/10/2024"," 01:45:00 AM",0,0,0,0,0,0
"28364","02/10/2024"," 02:00:00 AM",0,0,0,0,0,0
"28365","02/10/2024"," 02:15:00 AM",0,0,0,0,0,0
"28366","02/10/2024"," 02:30:00 AM",0,0,0,0,0,0
"28367","02/10/2024"," 02:45:00 AM",0,0,0,0,0,0
"28368","02/10/2024"," 03:00:00 AM",0,0,0,0,0,0
"28369","02/10/2024"," 03:15:00 AM",0,0,0,0,0,0
"28370","02/10/2024"," 03:30:00 AM",0,0,0,0,0,0
"28371","02/10/2024"," 03:45:00 AM",0,0,0,0,0,0
"28372","02/10/2024"," 04:00:00 AM",0,0,0,0,0,0
"28373","02/10/2024"," 04:15:00 AM",0,0,0,0,0,0
"28374","02/10/2024"," 04:30:00 AM",0,0,0,0,0,0
"28375","02/10/2024"," 04:45:00 AM",0,0,0,0,0,0
"28376","02/10/2024"," 05:00:00 AM",0,0,0,0,0,0
"28377","02/10/2024"," 05:15:00 AM",0,0,0,0,0,0
"28378","02/10/2024"," 05:30:00 AM",0,0,0,0,0,0
"28379","02/10/2024"," 05:45:00 AM",0,0,0,0,0,0
"28380","02/10/2024"," 06:00:00 AM",0,0,0,0,0,0
"28381","02/10/2024"," 06:15:00 AM",0,0,0,0,0,0
"28382","02/10/2024"," 06:30:00 AM",0,0,0,0,0,0
"28383","02/10/2024"," 06:45:00 AM",0,0,0,0,0,0
"28384","02/10/2024"," 07:00:00 AM",0,0,0,0,0,0
"28385","02/10/2024"," 07:15:00 AM",0,0,0,0,0,0
"28386","02/10/2024"," 07:30:00 AM",0,0,0,0,0,0
"28387","02/10/2024"," 07:45:00 AM",0,0,0,0,0,0
"28388","02/10/2024"," 08:00:00 AM",0,0,0,0,0,0
"28389","02/10/2024"," 08:15:00 AM",0,0,0,0,0,0
"28390","02/10/2024"," 08:30:00 AM",0,0,0,0,0,0
"28391","02/10/2024"," 08:45:00 AM",0,0,0,0,0,0
"28392","02/10/2024"," 09:00:00 AM",0,0,0,0,0,0
"28393","02/10/2024"," 09:15:00 AM",0,0,0,0,0,0
"28394","02/10/2024"," 09:30:00 AM",0,0,0,0,0,0
"28395","02/10/2024"," 09:45:00 AM",0,0,0,0,0,0
"28396","02/10/2024"," 10:00:00 AM",0,0,0,0,0,0
"28397","02/10/2024"," 10:15:00 AM",0,0,0,0,0,0
"28398","02/10/2024"," 10:30:00 AM",0,0,0,0,0,0
"28399","02/10/2024"," 10:45:00 AM",0,0,0,0,0,0
"28400","02/10/2024"," 11:00:00 AM",0,0,0,0,0,0
"28401","02/10/2024"," 11:15:00 AM",0,0,0,0,0,0
"28402","02/10/2024"," 11:30:00 AM",0,0,0,0,0,0
"28403","02/10/2024"," 11:45:00 AM",0,0,0,0,0,0
"28404","02/10/2024"," 12:00:00 PM",0,0,0,0,0,0
"28405","02/10/2024"," 12:15:00 PM",0,0,0,0,0,0
"28406","02/10/2024"," 12:30:00 PM",0,0,0,0,0,0
"28407","02/10/2024"," 12:45:00 PM",0,0,0,0,0,0
"28408","02/10/2024"," 01:00:00 PM",0,0,0,0,0,0
"28409","02/10/2024"," 01:15:00 PM",0,0,0,0,0,0
"28410","02/10/2024"," 01:30:00 PM",0,0,0,0,0,0
"28411","02/10/2024"," 01:45:00 PM",0,0,0,0,0,0
"28412","02/10/2024"," 02:00:00 PM",0,0,0,0,0,0
"28413","02/10/2024"," 02:15:00 PM",0,0,0,0,0,0
"28414","02/10/2024"," 02:30:00 PM",0,0,0,0,0,0
"28415","02/10/2024"," 02:45:00 PM",0,0,0,0,0,0
"28416","02/10/2024"," 03:00:00 PM",0,0,0,0,0,0
"28417","02/10/2024"," 03:15:00 PM",0,0,0,0,0,0
"28418","02/10/2024"," 03:30:00 PM",0,0,0,0,0,0
"28419","02/10/2024"," 03:45:00 PM",0,0,0,0,0,0
"28420","02/10/2024"," 04:00:00 PM",0,0,0,0,0,0
"28421","02/10/2024"," 04:15:00 PM",0,0,0,0,0,0
"28422","02/10/2024"," 04:30:00 PM",0,0,0,0,0,0
"28423","02/10/2024"," 04:45:00 PM",0,0,0,0,0,0
